instancia, nombre, t_ordenamiento, t_lineal, t_binaria
4096, Paras, 0.001006566, 2.4068E-5, 1.8395E-7
4096, Charmander, 0.001006566, 2.4185E-5, 4.768E-7
4096, Primeape, 9.6208E-4, 3.4346E-5, 1.9466999999999998E-7
4096, Lugia, 9.6208E-4, 2.4534E-5, 1.6554E-7
4096, Oddish, 9.6208E-4, 3.2343E-5, 1.9206E-7
4096, Pidgeot, 9.6208E-4, 3.8143E-5, 2.0796E-7
4096, Blissey, 9.6208E-4, 3.7918E-5, 1.941E-7
4096, Primeape, 9.59358E-4, 3.5281E-5, 1.9604999999999999E-7
4096, Dustox, 9.59358E-4, 3.3079E-5, 1.8317000000000002E-7
4096, Voltorb, 9.59358E-4, 3.8498E-5, 1.7485E-7
4096, Shiftry, 9.59358E-4, 3.8491E-5, 2.0207E-7
4096, Mightyena, 9.59358E-4, 3.0161E-5, 1.725E-7
4096, Golduck, 9.72508E-4, 3.8596E-5, 1.8207000000000002E-7
4096, Quilava, 9.72508E-4, 3.8629E-5, 1.9626E-7
4096, Omanyte, 9.72508E-4, 3.9254E-5, 1.8734E-7
4096, Flaaffy, 9.72508E-4, 3.8779E-5, 1.9874E-7
4096, Tentacool, 9.72508E-4, 3.0175E-5, 2.027E-7
4096, Golduck, 0.001110819, 3.8523E-5, 4.3641E-7
4096, Mareep, 0.001110819, 3.3669E-5, 2.0951E-7
4096, Hitmontop, 0.001110819, 2.9999E-5, 2.1468E-7
4096, Seaking, 0.001110819, 4.1484E-5, 1.9531999999999998E-7
4096, GengarMega Gengar, 0.001110819, 2.073E-5, 2.0197E-7
4096, Mankey, 9.67263E-4, 3.3437E-5, 2.1445E-7
4096, Zubat, 9.67263E-4, 2.449E-5, 2.0095E-7
4096, MawileMega Mawile, 9.67263E-4, 2.0824E-5, 1.45E-7
4096, SableyeMega Sableye, 9.67263E-4, 2.0961E-5, 1.8754999999999998E-7
4096, Ekans, 9.67263E-4, 2.7805E-5, 5.0872E-7
4096, Golduck, 0.001126441, 1.00517E-4, 2.3425999999999998E-7
4096, Flareon, 0.001126441, 3.8997E-5, 1.8899999999999999E-7
4096, Farfetch'd, 0.001126441, 2.4221E-5, 1.8916E-7
4096, Miltank, 0.001126441, 3.7984E-5, 2.742E-7
4096, Venonat, 0.001126441, 3.8783E-5, 1.9891E-7
4096, Golbat, 0.00100152, 3.281E-5, 2.0132E-7
4096, Victreebel, 0.00100152, 2.5082E-5, 2.0944E-7
4096, Quilava, 0.00100152, 3.8619E-5, 1.9312E-7
4096, Shuckle, 0.00100152, 3.8648E-5, 1.9883E-7
4096, Blaziken, 0.00100152, 3.5109E-5, 2.0098999999999998E-7
4096, Zubat, 9.63908E-4, 2.4414E-5, 2.0523E-7
4096, Haunter, 9.63908E-4, 3.8605E-5, 1.9821E-7
4096, Snubbull, 9.63908E-4, 3.5135E-5, 2.0246E-7
4096, MewtwoMega Mewtwo Y, 9.63908E-4, 2.1435E-5, 2.1371E-7
4096, Ralts, 9.63908E-4, 2.4395E-5, 1.7825E-7
4096, Golbat, 9.65616E-4, 3.243E-5, 2.0224000000000002E-7
4096, Raichu, 9.65616E-4, 3.3155E-5, 2.0752E-7
4096, Charmander, 9.65616E-4, 2.4533E-5, 2.0287000000000002E-7
4096, Lotad, 9.65616E-4, 2.41E-5, 1.8962E-7
4096, Girafarig, 9.65616E-4, 3.004E-5, 2.0549E-7
4096, Golbat, 9.78443E-4, 3.2696E-5, 2.0087E-7
4096, Venomoth, 9.78443E-4, 3.5327E-5, 2.1179E-7
4096, Growlithe, 9.78443E-4, 3.5118E-5, 2.0033E-7
4096, Seedot, 9.78443E-4, 3.269E-5, 2.1544E-7
4096, Delibird, 9.78443E-4, 3.485E-5, 1.789E-7
4096, Wigglytuff, 0.001008614, 2.3863E-5, 1.9814E-7
4096, Sceptile, 0.001008614, 3.5132E-5, 1.7771999999999998E-7
4096, Drowzee, 0.001008614, 3.8926E-5, 1.6427E-7
4096, Kangaskhan, 0.001008614, 2.4119E-5, 1.882E-7
4096, Nidorina, 0.001008614, 8.832E-5, 4.1968E-7
4096, Wigglytuff, 9.68988E-4, 2.3966E-5, 2.0024999999999998E-7
4096, Nuzleaf, 9.68988E-4, 3.9065E-5, 2.0581000000000001E-7
4096, MewtwoMega Mewtwo X, 9.68988E-4, 2.1626E-5, 1.9909E-7
4096, Seadra, 9.68988E-4, 3.2875E-5, 1.5189E-7
4096, Skitty, 9.68988E-4, 3.2483E-5, 1.8933999999999997E-7
4096, Zubat, 9.7155E-4, 2.4204E-5, 2.0299E-7
4096, Kangaskhan, 9.7155E-4, 2.4334E-5, 1.8770000000000002E-7
4096, Poochyena, 9.7155E-4, 3.0404E-5, 1.7762999999999998E-7
4096, Cloyster, 9.7155E-4, 3.5086E-5, 1.874E-7
4096, Mawile, 9.7155E-4, 3.2886E-5, 2.0208999999999998E-7
4096, Zubat, 0.001013168, 2.3935E-5, 2.0136000000000002E-7
4096, Vaporeon, 0.001013168, 3.5204E-5, 1.8374E-7
4096, Gloom, 0.001013168, 2.461E-5, 1.8939E-7
4096, Raichu, 0.001013168, 3.2716E-5, 2.0558E-7
4096, Wartortle, 0.001013168, 3.0049E-5, 1.9400000000000002E-7
4096, Jigglypuff, 0.001128007, 2.3608E-5, 1.776E-7
4096, Rattata, 0.001128007, 3.8948E-5, 1.9072E-7
4096, Vulpix, 0.001128007, 3.2944E-5, 2.0063000000000002E-7
4096, Ho-oh, 0.001128007, 2.4537E-5, 1.8474E-7
4096, Eevee, 0.001128007, 2.4195E-5, 1.9258000000000002E-7
4096, Ninetales, 9.66498E-4, 2.9677E-5, 2.1184E-7
4096, Golbat, 9.66498E-4, 3.308E-5, 1.991E-7
4096, Omanyte, 9.66498E-4, 3.8707E-5, 1.8578E-7
4096, Jumpluff, 9.66498E-4, 3.8405E-5, 1.9701E-7
4096, Cyndaquil, 9.66498E-4, 3.0336E-5, 1.9142E-7
4096, Wigglytuff, 9.63533E-4, 2.3951E-5, 2.0000000000000002E-7
4096, Makuhita, 9.63533E-4, 3.5457E-5, 2.0852999999999998E-7
4096, Ho-oh, 9.63533E-4, 2.4522E-5, 1.8362000000000003E-7
4096, Golduck, 9.63533E-4, 3.8304E-5, 1.7734999999999998E-7
4096, Grimer, 9.63533E-4, 3.22E-5, 1.9992E-7
4096, Jigglypuff, 9.62145E-4, 2.3827E-5, 1.7932E-7
4096, Ivysaur, 9.62145E-4, 3.8428E-5, 1.9231E-7
4096, Delcatty, 9.62145E-4, 3.528E-5, 2.0215E-7
4096, MedichamMega Medicham, 9.62145E-4, 2.2216E-5, 1.9445E-7
4096, Rhydon, 9.62145E-4, 3.2297E-5, 1.6691E-7
4096, Vulpix, 9.66985E-4, 3.2487E-5, 2.0372999999999999E-7
4096, Dunsparce, 9.66985E-4, 3.0407E-5, 1.9373E-7
4096, Caterpie, 9.66985E-4, 3.5005E-5, 2.0746E-7
4096, Bellsprout, 9.66985E-4, 2.3991E-5, 1.9324999999999999E-7
4096, Mew, 9.66985E-4, 2.0493E-5, 1.9703E-7
4096, Vulpix, 0.001004259, 3.2251E-5, 2.0222E-7
4096, Mantine, 0.001004259, 3.9177E-5, 2.1483E-7
4096, SlowbroMega Slowbro, 0.001004259, 2.1058E-5, 2.0407E-7
4096, Bayleef, 0.001004259, 3.8636E-5, 1.9821E-7
4096, Togepi, 0.001004259, 3.2449E-5, 1.9238E-7
4096, Ninetales, 9.71699E-4, 3.0189E-5, 2.1835E-7
4096, Kadabra, 9.71699E-4, 3.9192E-5, 1.6042E-7
4096, Yanma, 9.71699E-4, 2.463E-5, 1.9508E-7
4096, Tauros, 9.71699E-4, 3.2851E-5, 1.8499E-7
4096, Lickitung, 9.71699E-4, 3.3981E-5, 2.054E-7
4096, Ninetales, 9.58879E-4, 3.039E-5, 2.088E-7
4096, Rhydon, 9.58879E-4, 3.2996E-5, 1.6569999999999998E-7
4096, Entei, 9.58879E-4, 2.4584E-5, 1.9515E-7
4096, Machop, 9.58879E-4, 3.2656E-5, 1.9559999999999998E-7
4096, Gyarados, 9.58879E-4, 3.4598E-5, 2.105E-7
4096, Venonat, 9.69708E-4, 3.8954E-5, 1.9955E-7
4096, Crobat, 9.69708E-4, 3.2914E-5, 2.0648E-7
4096, Grovyle, 9.69708E-4, 3.8766E-5, 1.8046999999999997E-7
4096, Geodude, 9.69708E-4, 3.8621E-5, 1.7686E-7
4096, Crobat, 9.69708E-4, 3.2408E-5, 2.0134999999999999E-7
4096, Parasect, 0.001015132, 8.3917E-5, 2.6188999999999997E-7
4096, Sunkern, 0.001015132, 4.0927E-5, 1.842E-7
4096, Nidorino, 0.001015132, 3.5971E-5, 2.4455E-7
4096, Metapod, 0.001015132, 3.9108E-5, 1.8096E-7
4096, Sunflora, 0.001015132, 3.5078E-5, 2.0082E-7
4096, Venonat, 9.61039E-4, 3.8608E-5, 2.0137E-7
4096, PinsirMega Pinsir, 9.61039E-4, 2.1113E-5, 2.1046000000000002E-7
4096, Dratini, 9.61039E-4, 3.9128E-5, 2.0477E-7
4096, Umbreon, 9.61039E-4, 3.8584E-5, 1.9847E-7
4096, Jynx, 9.61039E-4, 2.1168E-5, 1.8308000000000002E-7
4096, Venonat, 0.001021543, 3.9099E-5, 1.9763E-7
4096, Dragonair, 0.001021543, 3.0612E-5, 2.1508000000000002E-7
4096, Girafarig, 0.001021543, 3.0143E-5, 2.0691E-7
4096, Jolteon, 0.001021543, 3.8204E-5, 1.9926E-7
4096, Fearow, 0.001021543, 3.6002E-5, 5.6202E-7
4096, Paras, 9.75575E-4, 2.4747E-5, 1.829E-7
4096, Nidoking, 9.75575E-4, 3.5851E-5, 1.9572E-7
4096, Magby, 9.75575E-4, 2.4711E-5, 2.0176E-7
4096, Ninetales, 9.75575E-4, 3.0292E-5, 2.0749000000000001E-7
4096, Dustox, 9.75575E-4, 3.277E-5, 1.8462E-7
4096, Paras, 9.61072E-4, 2.4419E-5, 1.8427000000000002E-7
4096, Mankey, 9.61072E-4, 3.3851E-5, 1.9317000000000003E-7
4096, Loudred, 9.61072E-4, 3.867E-5, 2.0704E-7
4096, Loudred, 9.61072E-4, 3.8195E-5, 2.0168000000000002E-7
4096, VenusaurMega Venusaur, 9.61072E-4, 2.1599E-5, 1.9613999999999998E-7
4096, Parasect, 9.66372E-4, 3.4908E-5, 2.0330999999999999E-7
4096, ScizorMega Scizor, 9.66372E-4, 2.148E-5, 2.0819E-7
4096, Shellder, 9.66372E-4, 3.5197E-5, 2.155E-7
4096, Beautifly, 9.66372E-4, 3.0205E-5, 1.8525999999999998E-7
4096, Delibird, 9.66372E-4, 3.4598E-5, 1.7677000000000001E-7
4096, Paras, 0.001002162, 2.4511E-5, 1.8261999999999998E-7
4096, Porygon2, 0.001002162, 3.6278E-5, 2.0448000000000002E-7
4096, Kabutops, 0.001002162, 3.821E-5, 2.0365E-7
4096, Electrode, 0.001002162, 3.0348E-5, 2.1259E-7
4096, TyranitarMega Tyranitar, 0.001002162, 2.118E-5, 1.8849E-7
4096, Vileplume, 9.60711E-4, 3.0114E-5, 2.018E-7
4096, Starmie, 9.60711E-4, 3.8618E-5, 2.1377E-7
4096, Skarmory, 9.60711E-4, 3.5154E-5, 1.7986999999999998E-7
4096, Rhydon, 9.60711E-4, 3.2428E-5, 1.6977E-7
4096, Golduck, 9.60711E-4, 3.8414E-5, 1.8151E-7
4096, Gloom, 9.5971E-4, 2.4168E-5, 1.9237E-7
4096, Aerodactyl, 9.5971E-4, 2.4285E-5, 1.9952E-7
4096, Kirlia, 9.5971E-4, 3.2661E-5, 1.9352999999999999E-7
4096, Kangaskhan, 9.5971E-4, 2.4066E-5, 1.8586000000000002E-7
4096, Rapidash, 9.5971E-4, 3.5194E-5, 1.999E-7
4096, Vileplume, 0.001094781, 3.0136E-5, 1.9984E-7
4096, Rapidash, 0.001094781, 3.5113E-5, 1.9762000000000002E-7
4096, Tentacruel, 0.001094781, 2.4276E-5, 1.8130000000000002E-7
4096, Porygon2, 0.001094781, 3.4957E-5, 2.0619E-7
4096, Wartortle, 0.001094781, 2.9948E-5, 1.9269000000000001E-7
4096, Vileplume, 0.001003677, 2.9758E-5, 2.3035E-7
4096, Kingler, 0.001003677, 3.9272E-5, 1.8374E-7
4096, Tauros, 0.001003677, 3.29E-5, 1.8754E-7
4096, Pichu, 0.001003677, 2.4389E-5, 1.5764999999999999E-7
4096, Nidorina, 0.001003677, 3.5337E-5, 1.9916E-7
4096, Oddish, 0.001178085, 3.2802E-5, 1.9776E-7
4096, SableyeMega Sableye, 0.001178085, 2.8881E-5, 4.5015000000000004E-7
4096, Chinchou, 0.001178085, 6.8466E-5, 2.0874999999999999E-7
4096, Ponyta, 0.001178085, 3.332E-5, 2.001E-7
4096, Cyndaquil, 0.001178085, 6.9349E-5, 2.3388E-7
4096, Oddish, 0.00101532, 3.2801E-5, 1.9627999999999998E-7
4096, CharizardMega Charizard Y, 0.00101532, 4.7342E-5, 2.1863E-7
4096, Piloswine, 0.00101532, 5.9468E-5, 1.925E-7
4096, Kakuna, 0.00101532, 3.372E-5, 2.0309000000000003E-7
4096, Flaaffy, 0.00101532, 3.9395E-5, 2.0504E-7
4096, Gloom, 0.001010604, 2.4526E-5, 1.9293999999999998E-7
4096, Furret, 0.001010604, 3.3436E-5, 1.9706000000000002E-7
4096, Beedrill, 0.001010604, 3.5E-5, 2.2886999999999998E-7
4096, Meowth, 0.001010604, 3.3151E-5, 2.0250000000000002E-7
4096, Electrode, 0.001010604, 3.0257E-5, 2.113E-7
4096, Gloom, 9.67636E-4, 2.4194E-5, 1.9456000000000002E-7
4096, Azumarill, 9.67636E-4, 3.0389E-5, 1.7388999999999998E-7
4096, Horsea, 9.67636E-4, 3.3171E-5, 2.1005E-7
4096, AggronMega Aggron, 9.67636E-4, 2.1186E-5, 2.0925999999999998E-7
4096, Eevee, 9.67636E-4, 2.4618E-5, 1.9429999999999999E-7
4096, Nidorina, 9.57819E-4, 3.5538E-5, 1.9983E-7
4096, Teddiursa, 9.57819E-4, 3.0421E-5, 2.1182000000000003E-7
4096, Aerodactyl, 9.57819E-4, 2.4073E-5, 2.0097E-7
4096, Weezing, 9.57819E-4, 4.1297E-5, 2.1074E-7
4096, Kakuna, 9.57819E-4, 3.2503E-5, 1.958E-7
4096, Nidorina, 0.001065451, 3.5584E-5, 2.0052E-7
4096, Smoochum, 0.001065451, 3.5456E-5, 2.1E-7
4096, Miltank, 0.001065451, 3.8838E-5, 2.0704E-7
4096, Parasect, 0.001065451, 3.5111E-5, 2.3315999999999998E-7
4096, Vulpix, 0.001065451, 3.2565E-5, 1.9927E-7
4096, Nidoqueen, 0.001009616, 3.0335E-5, 2.0044E-7
4096, Igglybuff, 0.001009616, 6.2432E-5, 3.3198000000000004E-7
4096, Nidoking, 0.001009616, 3.5886E-5, 1.9482000000000002E-7
4096, Spinarak, 0.001009616, 3.4835E-5, 1.8873999999999998E-7
4096, Breloom, 0.001009616, 3.8264E-5, 2.0482E-7
4096, Nidorina, 0.001299736, 7.1105E-5, 2.0443E-7
4096, Espeon, 0.001299736, 3.2726E-5, 1.7195E-7
4096, Dewgong, 0.001299736, 3.8465E-5, 2.0108000000000002E-7
4096, Chinchou, 0.001299736, 3.4971E-5, 2.0395999999999998E-7
4096, Meditite, 0.001299736, 3.4965E-5, 1.8867E-7
4096, Nidoran♀, 0.001021663, 3.5915E-5, 2.0533000000000003E-7
4096, Sableye, 0.001021663, 3.9122E-5, 2.0589E-7
4096, Nidoqueen, 0.001021663, 3.8563E-5, 1.9786E-7
4096, AmpharosMega Ampharos, 0.001021663, 2.2553E-5, 1.9865E-7
4096, Seadra, 0.001021663, 3.2798E-5, 1.5418999999999998E-7
4096, Sandslash, 9.67753E-4, 3.0147E-5, 2.1138E-7
4096, Cubone, 9.67753E-4, 3.2703E-5, 1.8808999999999999E-7
4096, Marill, 9.67753E-4, 3.3479E-5, 1.8394E-7
4096, Azumarill, 9.67753E-4, 2.9932E-5, 1.7335E-7
4096, Kabuto, 9.67753E-4, 3.2566E-5, 1.9014E-7
4096, Nidoran♀, 9.62351E-4, 3.5616E-5, 2.0557E-7
4096, Mudkip, 9.62351E-4, 3.2828E-5, 1.8462999999999998E-7
4096, Ninjask, 9.62351E-4, 3.8904E-5, 2.0002E-7
4096, Mawile, 9.62351E-4, 3.6877E-5, 2.0234999999999998E-7
4096, Victreebel, 9.62351E-4, 2.4268E-5, 2.0531E-7
4096, Nidoran♀, 9.65655E-4, 3.5357E-5, 2.0601E-7
4096, Ralts, 9.65655E-4, 2.5424E-5, 1.8674000000000002E-7
4096, Sandshrew, 9.65655E-4, 3.0402E-5, 1.9778E-7
4096, Raikou, 9.65655E-4, 3.2911E-5, 1.9777E-7
4096, GengarMega Gengar, 9.65655E-4, 2.1087E-5, 2.0253E-7
4096, Sandshrew, 0.001032242, 3.0168E-5, 2.0319E-7
4096, Spinarak, 0.001032242, 3.5319E-5, 1.9032E-7
4096, Victreebel, 0.001032242, 2.4177E-5, 2.0676E-7
4096, Dratini, 0.001032242, 4.1578E-5, 2.0117E-7
4096, Slugma, 0.001032242, 3.2542E-5, 1.9496000000000002E-7
4096, Sandshrew, 9.66775E-4, 2.9944E-5, 1.9702E-7
4096, Jumpluff, 9.66775E-4, 3.5079E-5, 1.9909E-7
4096, Scyther, 9.66775E-4, 3.8622E-5, 1.9551E-7
4096, Seel, 9.66775E-4, 2.1281E-5, 1.9148E-7
4096, Miltank, 9.66775E-4, 3.8087E-5, 2.0659E-7
4096, Sandslash, 9.91046E-4, 2.9747E-5, 2.1049E-7
4096, Magmar, 9.91046E-4, 3.3629E-5, 2.0593000000000002E-7
4096, Stantler, 9.91046E-4, 6.3801E-5, 2.2510999999999998E-7
4096, Jynx, 9.91046E-4, 5.685E-5, 2.1496E-7
4096, Furret, 9.91046E-4, 4.8394E-5, 3.5064E-7
4096, Sandshrew, 0.001026216, 2.9675E-5, 2.0265E-7
4096, Moltres, 0.001026216, 3.8549E-5, 1.9650999999999998E-7
4096, Beedrill, 0.001026216, 6.4739E-5, 3.5352E-7
4096, Snubbull, 0.001026216, 5.8812E-5, 5.0295E-7
4096, Espeon, 0.001026216, 6.8658E-5, 3.3791000000000004E-7
4096, Raichu, 9.70811E-4, 3.2774E-5, 2.1107999999999998E-7
4096, Treecko, 9.70811E-4, 6.2909E-5, 3.3067E-7
4096, Growlithe, 9.70811E-4, 3.0541E-5, 2.0041E-7
4096, Gardevoir, 9.70811E-4, 3.0282E-5, 1.5325E-7
4096, Hitmontop, 9.70811E-4, 3.0044E-5, 2.1427999999999998E-7
4096, Pikachu, 9.60481E-4, 3.8483E-5, 2.133E-7
4096, Psyduck, 9.60481E-4, 3.8972E-5, 1.9576E-7
4096, Weezing, 9.60481E-4, 3.8441E-5, 2.0474000000000002E-7
4096, Piloswine, 9.60481E-4, 3.0426E-5, 1.8574E-7
4096, Marshtomp, 9.60481E-4, 3.018E-5, 2.0956E-7
4096, Raichu, 9.60727E-4, 3.2862E-5, 2.085E-7
4096, Qwilfish, 9.60727E-4, 3.5246E-5, 1.8284999999999997E-7
4096, Piloswine, 9.60727E-4, 3.0074E-5, 1.8419E-7
4096, Spearow, 9.60727E-4, 4.8923E-5, 2.6851999999999997E-7
4096, Mightyena, 9.60727E-4, 6.3454E-5, 2.4817E-7
4096, Raichu, 0.001037218, 3.2432E-5, 5.1173E-7
4096, Phanpy, 0.001037218, 3.2881E-5, 1.9561000000000002E-7
4096, Shiftry, 0.001037218, 3.8843E-5, 1.9956999999999998E-7
4096, Pelipper, 0.001037218, 3.484E-5, 2.0322999999999997E-7
4096, Breloom, 0.001037218, 3.8309E-5, 2.0189E-7
4096, Clefable, 0.001010049, 3.5155E-5, 1.6511000000000003E-7
4096, Vigoroth, 0.001010049, 3.5302E-5, 1.9069999999999998E-7
4096, Masquerain, 0.001010049, 2.4266E-5, 1.9303E-7
4096, Breloom, 0.001010049, 3.8417E-5, 2.0566E-7
4096, Sceptile, 0.001010049, 3.4568E-5, 1.7887E-7
4096, Clefairy, 0.001043322, 3.551E-5, 1.9813000000000001E-7
4096, Pidgeotto, 0.001043322, 5.3636E-5, 3.7119000000000003E-7
4096, Kadabra, 0.001043322, 5.9327E-5, 4.2022E-7
4096, Mantine, 0.001043322, 8.664E-5, 4.6692E-7
4096, Taillow, 0.001043322, 6.4171E-5, 2.8399E-7
4096, Vulpix, 9.71711E-4, 3.2619E-5, 2.0194E-7
4096, Tyranitar, 9.71711E-4, 3.0453E-5, 1.9977E-7
4096, Lapras, 9.71711E-4, 3.2756E-5, 2.0915E-7
4096, Gengar, 9.71711E-4, 3.256E-5, 1.955E-7
4096, Slowking, 9.71711E-4, 3.5193E-5, 2.1977999999999997E-7
4096, Clefable, 0.001150172, 3.5305E-5, 1.6660999999999998E-7
4096, Beautifly, 0.001150172, 3.0622E-5, 1.8502E-7
4096, Kingdra, 0.001150172, 3.8434E-5, 2.0282E-7
4096, Nidorina, 0.001150172, 3.5772E-5, 1.9851E-7
4096, Phanpy, 0.001150172, 3.2343E-5, 1.9556E-7
4096, Nidoking, 9.58357E-4, 3.8921E-5, 1.9917E-7
4096, Meganium, 9.58357E-4, 3.542E-5, 2.1271E-7
4096, Lombre, 9.58357E-4, 3.2764E-5, 1.9782E-7
4096, Hitmonchan, 9.58357E-4, 2.415E-5, 1.8806E-7
4096, Vulpix, 9.58357E-4, 3.2431E-5, 1.9895E-7
4096, Nidoking, 9.67244E-4, 3.5018E-5, 1.9931E-7
4096, Natu, 9.67244E-4, 2.1749E-5, 1.9895E-7
4096, CharizardMega Charizard X, 9.67244E-4, 2.1264E-5, 2.2484999999999998E-7
4096, Sunflora, 9.67244E-4, 3.4718E-5, 1.9954E-7
4096, Poliwhirl, 9.67244E-4, 3.0317E-5, 2.1524E-7
4096, Clefairy, 0.001230866, 4.161E-5, 2.3332999999999999E-7
4096, Jigglypuff, 0.001230866, 2.8417E-5, 2.1092E-7
4096, Seaking, 0.001230866, 4.5065E-5, 2.2895999999999998E-7
4096, Houndoom, 0.001230866, 4.1542E-5, 2.3781E-7
4096, Nosepass, 0.001230866, 4.5113E-5, 2.2949999999999998E-7
4096, Clefairy, 0.001130812, 4.1563E-5, 2.7032E-7
4096, Poliwrath, 0.001130812, 3.6627E-5, 2.3141E-7
4096, Ursaring, 0.001130812, 4.1157E-5, 2.2834E-7
4096, Spinarak, 0.001130812, 4.0308E-5, 2.1574999999999998E-7
4096, Charizard, 0.001130812, 3.5138E-5, 2.3369E-7
4096, Nidorino, 0.001170807, 4.1562E-5, 2.3804E-7
4096, Linoone, 0.001170807, 4.5513E-5, 2.1617E-7
4096, Scizor, 0.001170807, 3.8189E-5, 2.1385E-7
4096, Tentacool, 0.001170807, 3.5247E-5, 2.3743E-7
4096, Kabuto, 0.001170807, 3.7929E-5, 2.2394E-7
4096, Nidorino, 0.001133294, 4.1783E-5, 2.3515E-7
4096, Breloom, 0.001133294, 4.5055E-5, 2.3686E-7
4096, Medicham, 0.001133294, 4.1639E-5, 2.4031E-7
4096, BlastoiseMega Blastoise, 0.001133294, 2.4739E-5, 2.4052E-7
4096, Furret, 0.001133294, 3.7959E-5, 2.2675E-7
4096, Nidoking, 0.001132905, 4.1383E-5, 2.3246E-7
4096, Slowking, 0.001132905, 4.109E-5, 2.5635E-7
4096, Hitmonlee, 0.001132905, 3.5502E-5, 2.3621999999999998E-7
4096, GyaradosMega Gyarados, 0.001132905, 2.5305E-5, 2.2212E-7
4096, Doduo, 0.001132905, 2.8383E-5, 2.1357E-7
4096, Nidorino, 0.001125233, 4.172E-5, 2.4031E-7
4096, Slugma, 0.001125233, 3.8666E-5, 2.3388999999999999E-7
4096, Croconaw, 0.001125233, 4.0801E-5, 2.3173E-7
4096, Bellsprout, 0.001125233, 2.7975E-5, 2.6636999999999997E-7
4096, Lickitung, 0.001125233, 3.5466E-5, 2.4178000000000004E-7
4096, Nidoqueen, 0.001124674, 3.4998E-5, 1.9737E-7
4096, Nidoran♂, 0.001124674, 4.6718E-5, 2.4938000000000003E-7
4096, Slowking, 0.001124674, 5.1264E-5, 3.3218E-7
4096, Articuno, 0.001124674, 4.1197E-5, 2.3141E-7
4096, Phanpy, 0.001124674, 3.8393E-5, 2.2846000000000002E-7
4096, Nidoqueen, 0.001129841, 3.4615E-5, 1.9479E-7
4096, Tauros, 0.001129841, 3.8565E-5, 2.1781000000000002E-7
4096, Grovyle, 0.001129841, 4.5229E-5, 2.1353E-7
4096, Magneton, 0.001129841, 4.1161E-5, 2.3977000000000004E-7
4096, Mightyena, 0.001129841, 3.5732E-5, 2.183E-7
4096, Nidoran♂, 0.001122929, 4.1688E-5, 2.5386E-7
4096, AggronMega Aggron, 0.001122929, 2.493E-5, 2.4455E-7
4096, Parasect, 0.001122929, 4.1057E-5, 2.3206E-7
4096, Wurmple, 0.001122929, 4.5464E-5, 2.0868E-7
4096, Sudowoodo, 0.001122929, 3.5035E-5, 2.419E-7
4096, Nidoran♂, 0.001180408, 4.1522E-5, 2.5701E-7
4096, Metapod, 0.001180408, 4.5814E-5, 2.1375000000000002E-7
4096, Dratini, 0.001180408, 4.6062E-5, 2.3926E-7
4096, Gligar, 0.001180408, 3.9158E-5, 2.3770000000000002E-7
4096, Snubbull, 0.001180408, 4.6842E-5, 2.3875E-7
4096, PidgeotMega Pidgeot, 0.001119348, 2.5007E-5, 2.4250999999999997E-7
4096, Pidgeot, 0.001119348, 5.0236E-5, 2.4315E-7
4096, Cleffa, 0.001119348, 3.848E-5, 2.3715E-7
4096, CharizardMega Charizard X, 0.001119348, 2.4442E-5, 2.6065E-7
4096, Electrode, 0.001119348, 3.5774E-5, 2.4598E-7
4096, PidgeotMega Pidgeot, 0.001130551, 2.4883E-5, 2.3927E-7
4096, Jigglypuff, 0.001130551, 2.9184E-5, 2.0979999999999999E-7
4096, Delibird, 0.001130551, 4.192E-5, 2.0483000000000002E-7
4096, SwampertMega Swampert, 0.001130551, 2.5265E-5, 2.2445E-7
4096, Jynx, 0.001130551, 2.4931E-5, 2.1174000000000002E-7
4096, Rattata, 0.001116405, 4.5077E-5, 2.5624E-7
4096, Loudred, 0.001116405, 4.5149E-5, 2.4015E-7
4096, Pidgeotto, 0.001116405, 3.53E-5, 2.2684E-7
4096, Smeargle, 0.001116405, 4.0864E-5, 1.9531E-7
4096, Oddish, 0.001116405, 3.8183E-5, 2.2269E-7
4096, Rattata, 0.001121945, 4.4515E-5, 2.2483E-7
4096, Minun, 0.001121945, 2.9046E-5, 2.2526000000000002E-7
4096, Seaking, 0.001121945, 4.5012E-5, 2.3102000000000001E-7
4096, Smoochum, 0.001121945, 4.113E-5, 2.4731E-7
4096, Rapidash, 0.001121945, 4.0866E-5, 2.2784E-7
8192, Palpitoad, 0.002339789, 7.0682E-5, 4.6777E-7
8192, Treecko, 0.002339789, 1.50151E-4, 2.5834E-7
8192, Drowzee, 0.002339789, 8.3559E-5, 1.9587000000000002E-7
8192, Snorlax, 0.002339789, 8.2978E-5, 2.3462999999999998E-7
8192, KyogrePrimal Kyogre, 0.002339789, 4.7998E-5, 2.1559000000000001E-7
8192, Tympole, 0.002274773, 8.4044E-5, 2.1873E-7
8192, CameruptMega Camerupt, 0.002274773, 4.8921E-5, 2.2885E-7
8192, Golbat, 0.002274773, 6.9268E-5, 2.1884E-7
8192, Mantine, 0.002274773, 8.3843E-5, 1.6138E-7
8192, Kyogre, 0.002274773, 6.9374E-5, 2.0652000000000003E-7
8192, Seismitoad, 0.002173143, 4.5954E-5, 1.5318000000000003E-7
8192, Pupitar, 0.002173143, 7.5021E-5, 1.9716E-7
8192, Phione, 0.002173143, 6.2555E-5, 1.8151E-7
